@relation NewRelation
@attribute class {Albania,'Antigua and Barbuda',Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Barbados,Belarus,Belgium,Belize,'Bosnia and Herzegovina',Brazil,Bulgaria,'Cabo Verde',Canada,Chile,Colombia,'Costa Rica',Croatia,Cuba,Cyprus,'Czech Republic',Denmark,Dominica,Ecuador,'El Salvador',Estonia,Fiji,Finland,France,Georgia,Germany,Greece,Grenada,Guatemala,Guyana,Hungary,Iceland,Ireland,Israel,Italy,Jamaica,Japan,Kazakhstan,Kiribati,Kuwait,Kyrgyzstan,Latvia,Lithuania,Luxembourg,Macau,Maldives,Malta,Mauritius,Mexico,Mongolia,Montenegro,Netherlands,'New Zealand',Nicaragua,Norway,Oman,Panama,Paraguay,Philippines,Poland,Portugal,'Puerto Rico',Qatar,'Republic of Korea',Romania,'Russian Federation','Saint Kitts and Nevis','Saint Lucia','Saint Vincent and Grenadines','San Marino',Serbia,Seychelles,Singapore,Slovakia,Slovenia,'South Africa',Spain,'Sri Lanka',Suriname,Sweden,Switzerland,Thailand,'Trinidad and Tobago',Turkey,Turkmenistan,Ukraine,'United Arab Emirates','United Kingdom','United States',Uruguay,Uzbekistan}
@attribute suicidios numeric
@attribute 'taxa de suicidio' numeric
@data
Serbia,8,1
Serbia,1,0
Serbia,0,0
Serbia,195,1
Serbia,382,1
Serbia,103,1
Serbia,295,1
Serbia,172,1
Serbia,86,1
Serbia,114,1
Serbia,45,1
Serbia,30,1
Serbia,12,1
Serbia,3,0
Serbia,0,0
Serbia,196,1
Serbia,366,1
Serbia,122,1
Serbia,312,1
Serbia,93,1
Serbia,158,1
Serbia,52,1
Serbia,103,1
Serbia,25,1
Serbia,14,1
Serbia,2,0
Serbia,0,0
Serbia,180,1
Serbia,368,1
Serbia,90,1
Serbia,272,1
Serbia,169,1
Serbia,88,1
Serbia,60,1
Serbia,92,1
Serbia,22,1
Serbia,12,1
Serbia,0,0
Serbia,0,0
Serbia,175,1
Serbia,296,1
Serbia,296,1
Serbia,91,1
Serbia,95,1
Serbia,153,1
Serbia,105,1
Serbia,41,1
Serbia,23,1
Serbia,14,1
Serbia,0,0
Serbia,0,0
Serbia,204,1
Serbia,341,1
Serbia,328,1
Serbia,92,1
Serbia,85,1
Serbia,145,1
Serbia,102,1
Serbia,38,1
Serbia,29,1
Serbia,8,1
Serbia,1,0
Serbia,0,0
Serbia,204,1
Serbia,341,1
Serbia,88,1
Serbia,252,1
Serbia,77,1
Serbia,128,1
Serbia,29,1
Serbia,64,1
Serbia,18,1
Serbia,6,1
Serbia,0,0
Serbia,0,0
Serbia,211,1
Serbia,316,1
Serbia,95,1
Serbia,276,1
Serbia,77,1
Serbia,142,1
Serbia,77,1
Serbia,28,1
Serbia,21,1
Serbia,11,1
Serbia,1,0
Serbia,1,0
Serbia,199,1
Serbia,342,1
Serbia,272,1
Serbia,85,1
Serbia,85,1
Serbia,128,1
Serbia,33,1
Serbia,72,1
Serbia,17,1
Serbia,9,1
Serbia,1,0
Serbia,0,0
Serbia,185,1
Serbia,338,1
Serbia,275,1
Serbia,62,1
Serbia,73,1
Serbia,126,1
Serbia,82,1
Serbia,29,1
Serbia,24,1
Serbia,2,0
Serbia,1,0
Serbia,0,0
Serbia,190,1
Serbia,343,1
Serbia,86,1
Serbia,219,1
Serbia,73,1
Serbia,103,1
Serbia,32,1
Serbia,63,1
Serbia,21,1
Serbia,4,1
Serbia,0,0
Serbia,0,0
Serbia,189,1
Serbia,286,1
Serbia,219,1
Serbia,77,1
Serbia,70,1
Serbia,98,1
Serbia,27,1
Serbia,65,1
Serbia,21,1
Serbia,7,1
Serbia,2,0
Serbia,1,0
Seychelles,3,1
Seychelles,3,1
Seychelles,1,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,2,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,2,1
Seychelles,1,1
Seychelles,2,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,1,1
Seychelles,2,1
Seychelles,1,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,1,1
Seychelles,3,1
Seychelles,2,1
Seychelles,1,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,3,1
Seychelles,2,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,1,1
Seychelles,2,1
Seychelles,1,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,2,1
Seychelles,4,1
Seychelles,1,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,1,1
Seychelles,3,1
Seychelles,1,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,2,1
Seychelles,1,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,1,1
Seychelles,3,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,4,1
Seychelles,2,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,3,1
Seychelles,1,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,1,1
Seychelles,2,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,4,1
Seychelles,3,1
Seychelles,1,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,1,1
Seychelles,1,1
Seychelles,1,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,3,1
Seychelles,1,1
Seychelles,1,1
Seychelles,1,1
Seychelles,1,1
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Seychelles,0,0
Singapore,23,1
Singapore,19,1
Singapore,39,1
Singapore,25,1
Singapore,52,1
Singapore,49,1
Singapore,35,1
Singapore,27,1
Singapore,25,1
Singapore,27,1
Singapore,3,1
Singapore,0,0
Singapore,30,1
Singapore,14,1
Singapore,44,1
Singapore,54,1
Singapore,46,1
Singapore,20,1
Singapore,35,1
Singapore,31,1
Singapore,34,1
Singapore,16,1
Singapore,2,0
Singapore,0,0
Singapore,17,1
Singapore,16,1
Singapore,42,1
Singapore,29,1
Singapore,48,1
Singapore,43,1
Singapore,36,1
Singapore,33,1
Singapore,21,1
Singapore,16,1
Singapore,0,0
Singapore,0,0
Singapore,30,1
Singapore,27,1
Singapore,43,1
Singapore,63,1
Singapore,52,1
Singapore,23,1
Singapore,31,1
Singapore,33,1
Singapore,25,1
Singapore,34,1
Singapore,4,1
Singapore,1,0
Singapore,25,1
Singapore,33,1
Singapore,41,1
Singapore,33,1
Singapore,65,1
Singapore,50,1
Singapore,35,1
Singapore,38,1
Singapore,32,1
Singapore,40,1
Singapore,2,0
Singapore,0,0
Singapore,19,1
Singapore,23,1
Singapore,39,1
Singapore,27,1
Singapore,63,1
Singapore,47,1
Singapore,43,1
Singapore,31,1
Singapore,42,1
Singapore,17,1
Singapore,2,0
Singapore,1,0
Singapore,16,1
Singapore,21,1
Singapore,38,1
Singapore,25,1
Singapore,44,1
Singapore,54,1
Singapore,25,1
Singapore,28,1
Singapore,16,1
Singapore,25,1
Singapore,4,1
Singapore,0,0
Singapore,15,1
Singapore,20,1
Singapore,26,1
Singapore,27,1
Singapore,43,1
Singapore,53,1
Singapore,28,1
Singapore,21,1
Singapore,32,1
Singapore,9,1
Singapore,2,0
Singapore,1,0
Singapore,26,1
Singapore,20,1
Singapore,31,1
Singapore,56,1
Singapore,21,1
Singapore,36,1
Singapore,19,1
Singapore,28,1
Singapore,19,1
Singapore,13,1
Singapore,1,0
Singapore,0,0
Singapore,24,1
Singapore,23,1
Singapore,37,1
Singapore,26,1
Singapore,69,1
Singapore,35,1
Singapore,24,1
Singapore,39,1
Singapore,19,1
Singapore,17,1
Singapore,2,0
Singapore,1,0
Singapore,32,1
Singapore,24,1
Singapore,46,1
Singapore,92,1
Singapore,28,1
Singapore,50,1
Singapore,31,1
Singapore,23,1
Singapore,16,1
Singapore,20,1
Singapore,2,0
Singapore,0,0
Singapore,26,1
Singapore,21,1
Singapore,21,1
Singapore,34,1
Singapore,50,1
Singapore,19,1
Singapore,20,1
Singapore,17,1
Singapore,21,1
Singapore,6,1
Singapore,3,1
Singapore,1,0
Singapore,24,1
Singapore,15,1
Singapore,36,1
Singapore,44,1
Singapore,74,1
Singapore,29,1
Singapore,18,1
Singapore,34,1
Singapore,15,1
Singapore,10,1
Singapore,3,1
Singapore,1,0
Singapore,20,1
Singapore,20,1
Singapore,45,1
Singapore,35,1
Singapore,41,1
Singapore,69,1
Singapore,22,1
Singapore,24,1
Singapore,15,1
Singapore,34,1
Singapore,3,1
Singapore,0,0
Singapore,21,1
Singapore,43,1
Singapore,8,1
Singapore,75,1
Singapore,31,1
Singapore,16,1
Singapore,39,1
Singapore,15,1
Singapore,16,1
Singapore,8,1
Singapore,3,1
Singapore,2,0
Singapore,16,1
Singapore,48,1
Singapore,11,1
Singapore,87,1
Singapore,34,1
Singapore,44,1
Singapore,16,1
Singapore,16,1
Singapore,14,1
Singapore,17,1
Singapore,5,1
Singapore,1,0
Singapore,18,1
Singapore,12,1
Singapore,40,1
Singapore,43,1
Singapore,65,1
Singapore,21,1
Singapore,20,1
Singapore,44,1
Singapore,16,1
Singapore,21,1
Singapore,3,1
Singapore,2,0
Singapore,19,1
Singapore,19,1
Singapore,33,1
Singapore,87,1
Singapore,38,1
Singapore,20,1
Singapore,52,1
Singapore,18,1
Singapore,20,1
Singapore,15,1
Singapore,0,0
Singapore,0,0
Singapore,22,1
Singapore,16,1
Singapore,39,1
Singapore,38,1
Singapore,76,1
Singapore,26,1
Singapore,24,1
Singapore,42,1
Singapore,20,1
Singapore,13,1
Singapore,2,0
Singapore,2,0
Singapore,24,1
Singapore,14,1
Singapore,46,1
Singapore,87,1
Singapore,32,1
Singapore,34,1
Singapore,52,1
Singapore,18,1
Singapore,13,1
Singapore,10,1
Singapore,4,1
Singapore,1,0
Singapore,32,1
Singapore,56,1
Singapore,11,1
Singapore,99,1
Singapore,37,1
Singapore,27,1
Singapore,50,1
Singapore,16,1
Singapore,13,1
Singapore,15,1
Singapore,3,1
Singapore,0,0
Singapore,14,1
Singapore,19,1
Singapore,58,1
Singapore,118,1
Singapore,39,1
Singapore,25,1
Singapore,55,1
Singapore,24,1
Singapore,15,1
Singapore,3,1
Singapore,1,0
Singapore,1,0
Singapore,27,1
Singapore,17,1
Singapore,41,1
Singapore,40,1
Singapore,77,1
Singapore,28,1
Singapore,24,1
Singapore,46,1
Singapore,18,1
Singapore,10,1
Singapore,0,0
Singapore,0,0
Singapore,28,1
Singapore,13,1
Singapore,49,1
Singapore,93,1
Singapore,27,1
Singapore,29,1
Singapore,45,1
Singapore,14,1
Singapore,11,1
Singapore,9,1
Singapore,1,0
Singapore,0,0
Singapore,22,1
Singapore,18,1
Singapore,50,1
Singapore,99,1
Singapore,41,1
Singapore,33,1
Singapore,21,1
Singapore,40,1
Singapore,11,1
Singapore,9,1
Singapore,3,1
Singapore,2,0
Singapore,27,1
Singapore,48,1
Singapore,94,1
Singapore,12,1
Singapore,28,1
Singapore,20,1
Singapore,34,1
Singapore,13,1
Singapore,12,1
Singapore,7,1
Singapore,1,0
Singapore,0,0
Singapore,18,1
Singapore,68,1
Singapore,12,1
Singapore,81,1
Singapore,42,1
Singapore,18,1
Singapore,35,1
Singapore,14,1
Singapore,12,1
Singapore,8,1
Singapore,0,0
Singapore,0,0
Singapore,21,1
Singapore,91,1
Singapore,15,1
Singapore,89,1
Singapore,66,1
Singapore,35,1
Singapore,22,1
Singapore,19,1
Singapore,17,1
Singapore,15,1
Singapore,1,0
Singapore,1,0
Singapore,25,1
Singapore,84,1
Singapore,14,1
Singapore,77,1
Singapore,30,1
Singapore,29,1
Singapore,30,1
Singapore,40,1
Singapore,15,1
Singapore,13,1
Singapore,0,0
Singapore,0,0
Singapore,29,1
Singapore,97,1
Singapore,73,1
Singapore,30,1
Singapore,10,1
Singapore,34,1
Singapore,20,1
Singapore,46,1
Singapore,9,1
Singapore,5,1
Singapore,1,0
Singapore,1,0
Singapore,15,1
Singapore,73,1
Singapore,79,1
Singapore,13,1
Singapore,30,1
Singapore,19,1
Singapore,28,1
Singapore,18,1
Singapore,15,1
Singapore,36,1
Singapore,2,0
Singapore,1,0
Slovakia,45,1
Slovakia,299,1
Slovakia,153,1
Slovakia,101,1
Slovakia,54,1
Slovakia,53,1
Slovakia,15,1
Slovakia,49,1
Slovakia,16,1
Slovakia,7,1
Slovakia,2,0
Slovakia,2,0
Slovakia,38,1
Slovakia,304,1
Slovakia,133,1
Slovakia,93,1
Slovakia,52,1
Slovakia,15,1
Slovakia,36,1
Slovakia,38,1
Slovakia,16,1
Slovakia,11,1
Slovakia,2,0
Slovakia,0,0
Slovakia,32,1
Slovakia,263,1
Slovakia,133,1
Slovakia,85,1
Slovakia,66,1
Slovakia,9,1
Slovakia,50,1
Slovakia,28,1
Slovakia,12,1
Slovakia,8,1
Slovakia,4,0
Slovakia,1,0
Slovakia,37,1
Slovakia,144,1
Slovakia,271,1
Slovakia,94,1
Slovakia,58,1
Slovakia,39,1
Slovakia,47,1
Slovakia,8,1
Slovakia,18,1
Slovakia,9,1
Slovakia,5,1
Slovakia,5,1
Slovakia,29,1
Slovakia,136,1
Slovakia,242,1
Slovakia,89,1
Slovakia,62,1
Slovakia,10,1
Slovakia,50,1
Slovakia,30,1
Slovakia,9,1
Slovakia,8,1
Slovakia,5,1
Slovakia,2,0
Slovakia,32,1
Slovakia,259,1
Slovakia,116,1
Slovakia,70,1
Slovakia,46,1
Slovakia,13,1
Slovakia,32,1
Slovakia,44,1
Slovakia,10,1
Slovakia,7,1
Slovakia,1,0
Slovakia,0,0
Slovakia,295,1
Slovakia,28,1
Slovakia,110,1
Slovakia,82,1
Slovakia,68,1
Slovakia,30,1
Slovakia,9,1
Slovakia,38,1
Slovakia,6,1
Slovakia,5,1
Slovakia,2,0
Slovakia,0,0
Slovakia,34,1
Slovakia,143,1
Slovakia,283,1
Slovakia,67,1
Slovakia,58,1
Slovakia,30,1
Slovakia,9,1
Slovakia,44,1
Slovakia,10,1
Slovakia,9,1
Slovakia,5,1
Slovakia,0,0
Slovakia,35,1
Slovakia,133,1
Slovakia,274,1
Slovakia,83,1
Slovakia,66,1
Slovakia,15,1
Slovakia,64,1
Slovakia,39,1
Slovakia,9,1
Slovakia,7,1
Slovakia,3,0
Slovakia,1,0
Slovakia,35,1
Slovakia,275,1
Slovakia,113,1
Slovakia,93,1
Slovakia,61,1
Slovakia,14,1
Slovakia,55,1
Slovakia,25,1
Slovakia,11,1
Slovakia,7,1
Slovakia,3,0
Slovakia,0,0
Slovakia,51,1
Slovakia,289,1
Slovakia,126,1
Slovakia,97,1
Slovakia,52,1
Slovakia,15,1
Slovakia,27,1
Slovakia,39,1
Slovakia,10,1
Slovakia,9,1
Slovakia,2,0
Slovakia,0,0
Slovakia,344,1
Slovakia,136,1
Slovakia,30,1
Slovakia,83,1
Slovakia,52,1
Slovakia,34,1
Slovakia,48,1
Slovakia,9,1
Slovakia,10,1
Slovakia,4,0
Slovakia,3,0
Slovakia,0,0
Slovakia,283,1
Slovakia,119,1
Slovakia,26,1
Slovakia,81,1
Slovakia,54,1
Slovakia,35,1
Slovakia,52,1
Slovakia,10,1
Slovakia,8,1
Slovakia,7,1
Slovakia,1,0
Slovakia,0,0
Slovakia,40,1
Slovakia,269,1
Slovakia,130,1
Slovakia,88,1
Slovakia,57,1
Slovakia,11,1
Slovakia,46,1
Slovakia,21,1
Slovakia,9,1
Slovakia,7,1
Slovakia,1,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,0,0
Slovakia,132,1
Slovakia,27,1
Slovakia,220,1
Slovakia,87,1
Slovakia,42,1
Slovakia,12,1
Slovakia,36,1
Slovakia,24,1
Slovakia,5,1
Slovakia,5,1
Slovakia,1,0
Slovakia,0,0
Slovakia,35,1
Slovakia,161,1
Slovakia,242,1
Slovakia,65,1
Slovakia,40,1
Slovakia,22,1
Slovakia,21,1
Slovakia,5,1
Slovakia,6,1
Slovakia,4,1
Slovakia,0,0
Slovakia,0,0
Slovakia,33,1
Slovakia,239,1
Slovakia,145,1
Slovakia,76,1
Slovakia,42,1
Slovakia,11,1
Slovakia,39,1
Slovakia,26,1
Slovakia,7,1
Slovakia,8,1
Slovakia,4,1
Slovakia,1,0
Slovakia,33,1
Slovakia,144,1
Slovakia,205,1
Slovakia,74,1
Slovakia,41,1
Slovakia,31,1
Slovakia,30,1
Slovakia,3,1
Slovakia,5,1
Slovakia,3,0
Slovakia,2,0
Slovakia,0,0
Slovakia,39,1
Slovakia,170,1
Slovakia,206,1
Slovakia,78,1
Slovakia,39,1
Slovakia,27,1
Slovakia,32,1
Slovakia,7,1
Slovakia,10,1
Slovakia,7,1
Slovakia,1,0
Slovakia,0,0
Slovakia,41,1
Slovakia,163,1
Slovakia,177,1
Slovakia,60,1
Slovakia,30,1
Slovakia,34,1
Slovakia,7,1
Slovakia,13,1
Slovakia,24,1
Slovakia,5,1
Slovakia,0,0
Slovakia,0,0
Slovenia,27,1
Slovenia,126,1
Slovenia,174,1
Slovenia,54,1
Slovenia,51,1
Slovenia,16,1
Slovenia,47,1
Slovenia,43,1
Slovenia,16,1
Slovenia,6,1
Slovenia,3,1
Slovenia,1,0
Slovenia,30,1
Slovenia,154,1
Slovenia,178,1
Slovenia,68,1
Slovenia,16,1
Slovenia,51,1
Slovenia,33,1
Slovenia,54,1
Slovenia,10,1
Slovenia,9,1
Slovenia,2,1
Slovenia,2,1
Slovenia,31,1
Slovenia,138,1
Slovenia,192,1
Slovenia,69,1
Slovenia,40,1
Slovenia,16,1
Slovenia,54,1
Slovenia,35,1
Slovenia,9,1
Slovenia,5,1
Slovenia,3,1
Slovenia,1,0
Slovenia,29,1
Slovenia,136,1
Slovenia,200,1
Slovenia,59,1
Slovenia,49,1
Slovenia,19,1
Slovenia,42,1
Slovenia,42,1
Slovenia,18,1
Slovenia,13,1
Slovenia,4,1
Slovenia,1,0
Slovenia,31,1
Slovenia,135,1
Slovenia,184,1
Slovenia,64,1
Slovenia,54,1
Slovenia,35,1
Slovenia,13,1
Slovenia,49,1
Slovenia,11,1
Slovenia,10,1
Slovenia,4,1
Slovenia,0,0
Slovenia,36,1
Slovenia,130,1
Slovenia,180,1
Slovenia,53,1
Slovenia,64,1
Slovenia,19,1
Slovenia,33,1
Slovenia,48,1
Slovenia,13,1
Slovenia,11,1
Slovenia,1,0
Slovenia,0,0
Slovenia,45,1
Slovenia,134,1
Slovenia,177,1
Slovenia,65,1
Slovenia,23,1
Slovenia,36,1
Slovenia,43,1
Slovenia,40,1
Slovenia,10,1
Slovenia,6,1
Slovenia,2,1
Slovenia,0,0
Slovenia,35,1
Slovenia,136,1
Slovenia,191,1
Slovenia,46,1
Slovenia,19,1
Slovenia,25,1
Slovenia,34,1
Slovenia,42,1
Slovenia,8,1
Slovenia,3,1
Slovenia,1,0
Slovenia,0,0
Slovenia,40,1
Slovenia,134,1
Slovenia,184,1
Slovenia,46,1
Slovenia,23,1
Slovenia,35,1
Slovenia,47,1
Slovenia,36,1
Slovenia,9,1
Slovenia,7,1
Slovenia,1,0
Slovenia,0,0
Slovenia,119,1
Slovenia,19,1
Slovenia,162,1
Slovenia,23,1
Slovenia,38,1
Slovenia,50,1
Slovenia,30,1
Slovenia,46,1
Slovenia,12,1
Slovenia,9,1
Slovenia,2,1
Slovenia,2,1
Slovenia,43,1
Slovenia,108,1
Slovenia,152,1
Slovenia,59,1
Slovenia,29,1
Slovenia,18,1
Slovenia,44,1
Slovenia,37,1
Slovenia,7,1
Slovenia,5,1
Slovenia,1,1
Slovenia,0,0
Slovenia,48,1
Slovenia,142,1
Slovenia,159,1
Slovenia,45,1
Slovenia,21,1
Slovenia,45,1
Slovenia,21,1
Slovenia,33,1
Slovenia,7,1
Slovenia,8,1
Slovenia,0,0
Slovenia,0,0
Slovenia,45,1
Slovenia,112,1
Slovenia,121,1
Slovenia,42,1
Slovenia,21,1
Slovenia,31,1
Slovenia,15,1
Slovenia,32,1
Slovenia,7,1
Slovenia,8,1
Slovenia,0,0
Slovenia,0,0
Slovenia,41,1
Slovenia,96,1
Slovenia,124,1
Slovenia,28,1
Slovenia,35,1
Slovenia,17,1
Slovenia,32,1
Slovenia,25,1
Slovenia,7,1
Slovenia,3,1
Slovenia,0,0
Slovenia,0,0
Slovenia,38,1
Slovenia,117,1
Slovenia,134,1
Slovenia,43,1
Slovenia,21,1
Slovenia,38,1
Slovenia,18,1
Slovenia,33,1
Slovenia,3,1
Slovenia,2,1
Slovenia,0,0
Slovenia,0,0
Slovenia,49,1
Slovenia,107,1
Slovenia,121,1
Slovenia,25,1
Slovenia,32,1
Slovenia,35,1
Slovenia,12,1
Slovenia,25,1
Slovenia,5,1
Slovenia,2,1
Slovenia,1,0
Slovenia,0,0
Slovenia,56,1
Slovenia,132,1
Slovenia,112,1
Slovenia,20,1
Slovenia,21,1
Slovenia,26,1
Slovenia,30,1
Slovenia,30,1
Slovenia,7,1
Slovenia,1,0
Slovenia,0,0
Slovenia,0,0
Slovenia,60,1
Slovenia,118,1
Slovenia,134,1
Slovenia,28,1
Slovenia,20,1
Slovenia,38,1
Slovenia,12,1
Slovenia,19,1
Slovenia,9,1
Slovenia,1,1
Slovenia,1,0
Slovenia,0,0
Slovenia,57,1
Slovenia,121,1
Slovenia,122,1
Slovenia,36,1
Slovenia,23,1
Slovenia,20,1
Slovenia,38,1
Slovenia,18,1
Slovenia,8,1
Slovenia,2,1
Slovenia,1,1
Slovenia,0,0
Slovenia,51,1
Slovenia,110,1
Slovenia,114,1
Slovenia,33,1
Slovenia,16,1
Slovenia,15,1
Slovenia,21,1
Slovenia,21,1
Slovenia,3,1
Slovenia,3,1
Slovenia,1,1
Slovenia,0,0
Slovenia,62,1
Slovenia,120,1
Slovenia,106,1
Slovenia,29,1
Slovenia,19,1
Slovenia,40,1
Slovenia,14,1
Slovenia,23,1
Slovenia,5,1
Slovenia,3,1
Slovenia,1,0
Slovenia,0,0
'South Africa',6,1
'South Africa',32,0
'South Africa',36,0
'South Africa',10,0
'South Africa',27,0
'South Africa',8,0
'South Africa',1,0
'South Africa',12,0
'South Africa',8,0
'South Africa',2,0
'South Africa',1,0
'South Africa',0,0
'South Africa',4,1
'South Africa',16,1
'South Africa',20,0
'South Africa',1,0
'South Africa',24,0
'South Africa',21,0
'South Africa',7,0
'South Africa',5,0
'South Africa',2,0
'South Africa',4,0
'South Africa',0,0
'South Africa',0,0
'South Africa',4,1
'South Africa',41,1
'South Africa',42,0
'South Africa',35,0
'South Africa',12,0
'South Africa',2,0
'South Africa',17,0
'South Africa',7,0
'South Africa',10,0
'South Africa',5,0
'South Africa',3,0
'South Africa',2,0
'South Africa',5,1
'South Africa',64,1
'South Africa',71,1
'South Africa',58,1
'South Africa',17,1
'South Africa',3,0
'South Africa',21,0
'South Africa',19,0
'South Africa',5,0
'South Africa',10,0
'South Africa',4,0
'South Africa',2,0
'South Africa',4,1
'South Africa',79,1
'South Africa',56,1
'South Africa',24,1
'South Africa',41,0
'South Africa',16,0
'South Africa',18,0
'South Africa',18,0
'South Africa',1,0
'South Africa',4,0
'South Africa',5,0
'South Africa',1,0
'South Africa',6,1
'South Africa',102,1
'South Africa',99,1
'South Africa',86,1
'South Africa',15,0
'South Africa',27,0
'South Africa',21,0
'South Africa',15,0
'South Africa',6,0
'South Africa',4,0
'South Africa',3,0
'South Africa',0,0
'South Africa',67,1
'South Africa',46,1
'South Africa',55,1
'South Africa',2,0
'South Africa',14,0
'South Africa',26,0
'South Africa',1,0
'South Africa',4,0
'South Africa',9,0
'South Africa',6,0
'South Africa',5,0
'South Africa',1,0
'South Africa',4,1
'South Africa',61,1
'South Africa',58,1
'South Africa',5,1
'South Africa',50,1
'South Africa',16,0
'South Africa',21,0
'South Africa',17,0
'South Africa',12,0
'South Africa',5,0
'South Africa',4,0
'South Africa',3,0
'South Africa',6,1
'South Africa',90,1
'South Africa',88,1
'South Africa',31,1
'South Africa',71,1
'South Africa',29,0
'South Africa',27,0
'South Africa',20,0
'South Africa',2,0
'South Africa',8,0
'South Africa',8,0
'South Africa',3,0
'South Africa',7,1
'South Africa',123,1
'South Africa',113,1
'South Africa',84,1
'South Africa',26,1
'South Africa',6,1
'South Africa',37,0
'South Africa',13,0
'South Africa',24,0
'South Africa',17,0
'South Africa',4,0
'South Africa',4,0
'South Africa',11,1
'South Africa',147,1
'South Africa',113,1
'South Africa',39,1
'South Africa',98,1
'South Africa',5,1
'South Africa',24,0
'South Africa',29,0
'South Africa',23,0
'South Africa',9,0
'South Africa',9,0
'South Africa',7,0
'South Africa',86,1
'South Africa',101,1
'South Africa',92,1
'South Africa',7,1
'South Africa',25,1
'South Africa',3,1
'South Africa',38,0
'South Africa',28,0
'South Africa',11,0
'South Africa',18,0
'South Africa',6,0
'South Africa',2,0
'South Africa',9,1
'South Africa',103,1
